long	lat	DEPTH	K_sw
-107.8333359	37.6166649	116.5	0.0397
-108.5516663	37.5730553	83.5	0.0397
-109.9877777	37.6049995	110	0.0397
-115.3238907	36.2550011	2.5	0.0397
-107.4672241	39.1258316	25	0.0397
-106.7930527	40.5319443	75	0.0397
-111.2655563	38.8588905	54.5	0.0397
-109.8708344	34.9900017	160	0.0397
-115.086586	36.3550377	26	0.0396
-111.2256088	40.3045273	128	0.0396
-107.5411148	40.6997223	74	0.0396
-108.6938858	37.6755562	15	0.0396
-113.672226	37.0441666	23	0.0396
-107.8211136	37.1986122	85	0.0396
-110.6456375	41.4393883	17.5	0.0396
-111.3916702	34.998333	5.5	0.0396
-108.6416702	35.5994453	134.5	0.0396
-109.6469421	42.4777794	2	0.0396
-110.6533356	35.5811119	2.5	0.0396
-108.9622192	37.1427765	24	0.0396
-114.4597244	36.5736122	7.5	0.0396
-115.0772324	37.2121925	22.5	0.0396
-108.2020645	39.7849731	6.5	0.0396
-109.4683304	39.3619461	100.5	0.0396
-108.8894424	37.5038872	151	0.0396
-110.6533356	35.5811119	11.5	0.0396
-115.086586	36.3550377	12	0.0395
-106.422226	40.2936096	106.5	0.0395
-107.5447235	39.0416679	125.5	0.0395
-110.1691666	34.9644432	29	0.0395
-108.9691696	34.9741669	99	0.0395
-110.0784454	41.3434181	75	0.0395
-108.3005556	38.8708333	3	0.0395
-108.8311111	39.2544444	37.5	0.0395
-107.7277756	37.8499985	28	0.0395
-108.8586111	39.2375	6	0.0395
-110.6558304	35.5836105	2.5	0.0395
-108.5516663	37.5730553	118	0.0395
-109.8708344	34.9900017	4	0.0395
-110.0810547	43.3862762	2.5	0.0395
-110.539444	41.540554	95	0.0395
-106.9986115	36.9111099	30.5	0.0395
-107.881424	38.4427452	43.5	0.0395
-107.1781158	37.0744667	39.5	0.0395
-108.2786111	38.8655556	57	0.0395
-111.3511124	34.7874985	18	0.0395
-115.2008972	36.6580734	19	0.0394
-110.0100021	34.6583328	159	0.0394
-108.2319412	37.6844444	149.5	0.0394
-107.0727768	36.2305565	12	0.0394
-111.5183868	34.941555	4	0.0394
-108.1791687	37.4799995	63.5	0.0394
-107.8780594	39.123333	11.5	0.0394
-108.8972244	35.4930573	27	0.0394
-115.1930542	36.2405548	49.5	0.0394
-110.4922256	39.2080574	49	0.0394
-108.8586111	39.2375	22	0.0394
-108.206665	37.6963882	27	0.0394
-115.1572189	36.1599998	134.5	0.0394
-111.2874298	39.6191254	61.5	0.0393
-112.1020203	37.0692177	57	0.0393
-108.5163879	39.0872231	7.5	0.0393
-106.6169434	39.7652779	41	0.0393
-108.7319412	36.6100006	27	0.0393
-108.2655563	38.0763893	25	0.0393
-110.3883362	34.3680573	19	0.0393
-105.8705521	39.9288902	17	0.0393
-108.9691696	34.9741669	54.5	0.0393
-108.5641632	40.2394447	4	0.0393
-111.0612946	37.8574867	4	0.0393
-111.4375	34.8483315	63.5	0.0393
-110.1941681	42.4119453	16	0.0393
-111.5183868	34.941555	13	0.0393
-107.9486084	35.9444427	53.5	0.0393
-109.9188919	34.4036102	2.5	0.0393
-111.5282288	35.6650276	32	0.0393
-111.3511124	34.7874985	39.5	0.0393
-108.4813919	37.1586113	12.5	0.0393
-110.1763306	41.3253326	38	0.0393
-106.422226	40.2936096	44.5	0.0393
-108.1102753	38.6552773	14	0.0393
-109.101387	41.5897217	1.5	0.0392
-108.9241638	37.3549995	53.5	0.0392
-108.5641632	40.2394447	2.5	0.0392
-107.9881744	40.3535805	158.5	0.0392
-108.2319412	37.6844444	120	0.0392
-108.2786111	38.8655556	89	0.0392
-108.4124985	37.2519455	129	0.0392
-109.308609	39.4897232	17.5	0.0392
-107.8211136	37.1986122	22.5	0.0392
-107.1930618	37.2516594	2.5	0.0392
-107.4041672	38.6427765	52.5	0.0392
-108.3008347	40.8780556	44	0.0392
-108.3933334	37.2383347	168.5	0.0392
-111.2279129	40.0597496	22.5	0.0392
-111.0402222	39.2090569	1.5	0.0392
-107.2892609	40.4571915	4	0.0392
-108.5398026	34.9042282	93	0.0392
-109.8797226	34.5849991	59.5	0.0392
-106.8836365	38.900444	40	0.0392
-113.672226	37.0441666	3	0.0391
-114.507782	37.802742	30.5	0.0391
-115.6243333	36.2988333	3	0.0391
-108.0370712	38.5811577	15	0.0391
-111.4266663	35.0222206	1.5	0.0391
-111.3919449	35.0052795	1.5	0.0391
-110.5583344	42.2083321	31.5	0.0391
-109.2916306	38.4816611	148	0.0391
-111.6015625	35.5991936	12.5	0.0391
-113.3397217	36.9911118	17.5	0.0391
-108.6650009	35.0005569	32	0.0391
-108.8130556	39.3666667	81	0.0391
-107.5411148	40.6997223	33	0.0391
-107.0506439	40.2999725	68	0.0391
-110.1763306	41.3253326	89	0.0391
-107.3199997	37.0741653	103	0.0391
-108.2141647	37.6938896	13.5	0.0391
-109.5250015	42.394165	106	0.0391
-107.8333359	37.6166649	10	0.0391
-109.308609	39.4897232	108	0.0391
-109.9877777	37.6049995	136	0.0391
-109.8708344	34.9900017	33	0.0391
-111.0710297	38.9424667	7.5	0.039
-108.0905533	37.9452782	30.5	0.039
-107.7099991	40.1552773	41	0.039
-108.2249985	37.9247208	51	0.039
-109.9433365	40.9300003	24.5	0.039
-112.9977798	37.3858337	35.5	0.039
-108.8894424	37.5038872	63.5	0.039
-106.7563858	40.836113	15	0.039
-106.7794418	40.4627762	58.5	0.039
-108.8647232	41.3777771	85	0.039
-110.0100021	34.6583328	75	0.0389
-110.3440323	35.789753	14	0.0389
-109.4747238	39.4752769	5	0.0389
-111.2279129	40.0597496	10	0.0389
-109.9688873	35.5572205	36.5	0.0389
-108.2201157	39.7830276	33.5	0.0389
-108.9691696	34.9741669	1.5	0.0389
-111.6015625	35.5991936	26.5	0.0389
-111.434166	34.833889	30.5	0.0389
-111.0402222	39.2090556	9	0.0389
-111.5295563	35.5431404	59	0.0389
-108.6730556	36.7038889	15.5	0.0389
-109.7913895	34.2808342	2.5	0.0389
-108.1250207	38.698462	12.5	0.0389
-108.8647232	41.3777771	60	0.0389
-108.7166667	37.065	23	0.0389
-111.1788635	40.2114029	52	0.0389
-108.4837341	39.896637	32	0.0389
-110.0818863	43.369751	35.5	0.0389
-108.2141647	37.6938896	30	0.0388
-109.2266693	41.0666656	84.5	0.0388
-109.9877777	37.6049995	158	0.0388
-107.9158333	38.5880556	14.5	0.0388
-109.6679153	37.283062	1.5	0.0388
-109.0374985	38.6800003	88.5	0.0388
-110.7833328	39.1583328	69	0.0388
-107.9388889	38.5308333	13	0.0388
-107.3206253	37.0741882	81.5	0.0388
-108.6452789	35.2119446	73	0.0388
-110.7513885	39.1222229	118	0.0388
-107.4672241	39.1258316	9	0.0388
-105.9022217	39.9069443	11.5	0.0388
-108.3600006	38.4338875	12.5	0.0388
-110.5402756	41.5374985	28	0.0388
-107.7277756	37.8499985	10	0.0388
-108.2005539	37.6502762	143.5	0.0388
-114.4827805	36.6169434	9	0.0388
-107.8840103	38.5134392	16.5	0.0388
-113.4694443	36.9911118	20	0.0388
-113.0419464	36.9483337	5.5	0.0388
-108.2133331	37.6944427	16	0.0388
-107.8730545	37.8711128	8	0.0388
-107.9727936	38.6132965	16.5	0.0388
-107.9938889	38.4952774	31.5	0.0388
-108.7713852	34.4602776	89	0.0388
-109.101387	41.5897217	74	0.0387
-110.6558304	35.5836105	119.5	0.0387
-113.0361099	37.3813896	63.5	0.0387
-108.8183333	39.3927778	15.5	0.0387
-108.4929047	39.896637	20.5	0.0387
-107.0527802	39.461113	6.5	0.0387
-109.3830556	39.6255556	14	0.0387
-108.1033531	38.6761847	96	0.0387
-107.8477317	38.385524	52.5	0.0387
-112.1880569	35.4980545	88.5	0.0387
-108.6416702	35.5994453	86.5	0.0387
-109.1988907	33.9716682	14	0.0387
-105.8847656	39.9174843	89	0.0387
-111.3511124	34.7874985	164	0.0387
-110.0283356	34.540554	1.5	0.0387
-108.7902756	38.2147217	5.5	0.0387
-106.0672226	39.4324989	10.5	0.0387
-110.0818863	43.369751	52	0.0387
-109.8708344	34.9900017	15.5	0.0386
-108.9241638	37.3549995	27	0.0386
-107.888443	40.3349686	5	0.0386
-108.8375015	35.1583328	131	0.0386
-108.0905533	37.9452782	170	0.0386
-109.8682	41.5848667	141	0.0386
-106.0672226	39.4324989	48.5	0.0386
-108.6436081	35.5977783	4	0.0386
-108.3005556	38.8708333	17.5	0.0386
-107.7242737	40.152195	125.5	0.0386
-108.0905533	37.9452782	49.5	0.0386
-115.2008972	36.6580734	3.5	0.0385
-109.9688873	35.5572205	118.5	0.0385
-115.6243333	36.2988333	14.5	0.0385
-110.480278	41.877224	29	0.0385
-109.29953	41.7160568	30.5	0.0385
-109.2627792	41.6241684	9	0.0385
-108.2141647	37.6938896	1.5	0.0385
-109.7247238	42.5913887	60	0.0385
-109.9688873	35.5572205	85.5	0.0385
-111.4375	34.8483315	35.5	0.0385
-114.2805557	36.6819458	0.5	0.0385
-110.0611115	43.0325012	76	0.0385
-109.9433365	40.9300003	6.5	0.0385
-110.2641678	41.9016685	106	0.0385
-109.0375	38.68	27.5	0.0384
-106.8399963	39.5413895	9	0.0384
-110.8841629	40.226944	41.5	0.0384
-114.5838852	37.3375015	21.5	0.0384
-107.3125	36.3872223	2.5	0.0384
-113.3472214	36.9516678	73.5	0.0384
-111.2253342	37.9242783	34	0.0384
-108.9272232	35.8827782	119.5	0.0384
-108.8294449	37.0991669	4	0.0384
-114.1625	36.4702778	1.5	0.0384
-108.5999985	39.1380539	53.5	0.0384
-107.8209457	40.2544136	16.5	0.0384
-110.646698	41.4381371	5	0.0384
-109.9433365	40.9300003	70	0.0384
-109.2266693	41.0666656	50.5	0.0384
-108.6125	36.5236111	19	0.0384
-107.3655548	36.3549995	120.5	0.0384
-107.8777771	38.3927765	25.5	0.0384
-110.1131363	41.5707779	21.5	0.0384
-107.497879	40.4241371	51	0.0384
-108.9241638	37.3549995	72.5	0.0384
-108.3600006	38.4338875	2.5	0.0383
-115.3382797	36.4982224	3	0.0383
-107.1930618	37.2516594	19	0.0383
-108.7486115	36.4097214	105	0.0383
-108.2319412	37.6844444	150.5	0.0383
-113.3472214	36.9516678	118	0.0383
-110.1763306	41.3253326	58.5	0.0383
-109.101387	41.5897217	10.5	0.0383
-108.8894424	37.5038872	33	0.0383
-107.0527802	39.461113	30.5	0.0383
-108.3019409	38.146389	132	0.0383
-109.7247238	42.5913887	2.5	0.0383
-114.4833298	36.6077766	113	0.0383
-108.7880554	36.7361107	111	0.0383
-111.7036133	38.0813904	5	0.0382
-109.29953	41.7160568	15	0.0382
-108.4124985	37.2519455	33	0.0382
-110.646698	41.4381371	16.5	0.0382
-110.1691666	34.9644432	6	0.0382
-110.1941681	42.4119453	4	0.0382
-113.3397217	36.9911118	43	0.0382
-111.2783356	34.4941673	4	0.0382
-108.3933334	37.2383347	250	0.0382
-108.2141647	37.6938896	6.5	0.0382
-108.2942886	39.9224701	106.5	0.0382
-110.0763855	43.0888901	3	0.0382
-110.1610031	41.2350006	20	0.0382
-109.8045528	41.4466556	36.5	0.0382
-108.1102753	38.6552773	32	0.0381
-107.7099991	40.1552773	9	0.0381
-111.1828308	37.7846947	11	0.0381
-109.6679153	37.283062	68.5	0.0381
-107.8780594	39.123333	104	0.0381
-105.8638916	40.3483315	73	0.0381
-110.0799713	43.3605843	75.5	0.0381
-114.234726	36.7169456	2.5	0.0381
-109.308609	39.4897232	5	0.0381
-110.6252747	40.4333344	105.5	0.0381
-109.3830556	39.6255556	4	0.0381
-114.4783401	37.9710732	21.5	0.0381
-108.653	37.245	15	0.0381
-110.0818863	43.369751	95	0.0381
-114.4783401	37.9710732	11.5	0.0381
-106.7563858	40.836113	26	0.0381
-111.297226	37.5602493	17.5	0.038
-106.5668869	38.7572212	47.5	0.038
-109.6897202	42.8730545	2.5	0.038
-107.9822235	38.4180565	107.5	0.038
-108.2133331	37.6944427	91.5	0.038
-110.4922256	39.2080574	73.5	0.038
-114.460556	36.5769463	26.5	0.038
-111.2783356	34.4941673	25.5	0.038
-109.8619461	42.9225006	124	0.038
-111.2783356	34.4941673	67	0.038
-108.6452789	35.2119446	3.5	0.038
-110.0818863	43.369751	71	0.038
-111.3568528	39.1323194	141.5	0.038
-109.3830556	39.6255556	9	0.038
-115.0772324	37.2121925	40.5	0.038
-109.308609	39.4897232	5	0.038
-106.7480545	40.8197212	29.5	0.038
-106.8399963	39.5413895	164	0.038
-108.0758362	36.6866684	166	0.038
-109.7863922	40.4002762	3.5	0.038
-108.3019409	38.146389	210.5	0.038
-109.0374985	38.6800003	2	0.0379
-109.8444443	34.2247238	47	0.0379
-106.7794418	40.4627762	39.5	0.0379
-111.4899979	35.5675011	25.5	0.0379
-109.8444443	34.2247238	28	0.0379
-110.6305542	38.8916664	15.5	0.0379
-112.1880569	35.4980545	11	0.0379
-109.5886078	42.769165	69	0.0379
-112.2008362	35.6355553	2.5	0.0379
-114.1361084	36.7688904	57	0.0379
-112.2902756	37.376667	2.5	0.0379
-114.3461151	38.0007935	9	0.0379
-109.6679153	37.283062	100.5	0.0379
-107.9881744	40.3535805	69	0.0379
-113.3111115	36.9944458	101.5	0.0379
-108.1103897	39.6677551	6.5	0.0379
-109.4683304	39.3619461	19	0.0379
-109.6916656	42.8697205	136.5	0.0379
-107.8744431	39.1022224	93	0.0379
-111.043335	38.9291649	45.5	0.0379
-107.2574997	36.1536102	9	0.0378
-108.1203918	39.6246986	95	0.0378
-107.7242737	40.152195	106.5	0.0378
-111.104248	36.1844711	6.5	0.0378
-110.80175	42.2656111	9.5	0.0378
-108.8375015	35.1583328	42	0.0378
-113.140274	36.4480553	2.5	0.0378
-115.0772324	37.2121925	76	0.0378
-110.0611115	43.0325012	118	0.0378
-108.2928619	35.8850403	84	0.0378
-115.182518	38.7707748	20.5	0.0378
-108.6741638	36.1597214	2.5	0.0378
-110.4875031	39.1844444	109	0.0378
-111.7036133	38.0813904	54	0.0378
-108.8894424	37.5038872	13	0.0378
-108.2074966	37.6966667	12.5	0.0378
-109.29953	41.7160568	56	0.0378
-108.3378983	39.8980255	38	0.0378
-111.3511124	34.7874985	211	0.0378
-105.8813858	39.9044456	15.5	0.0378
-113.2344437	36.4116669	119.5	0.0378
-107.933625	38.5809649	14	0.0377
-107.8744431	39.1022224	43.5	0.0377
-109.5669479	42.4683342	47.5	0.0377
-109.2266693	41.0666656	29.5	0.0377
-106.0672226	39.4324989	1.5	0.0377
-107.497879	40.4241371	134.5	0.0377
-108.9622192	37.1427765	73.5	0.0377
-109.0374985	38.6800003	53.5	0.0377
-108.9241638	37.3549995	8	0.0377
-111.6015625	35.5991936	58.5	0.0377
-109.1719437	37.7786102	18	0.0377
-109.2916306	38.4816611	194	0.0377
-108.7129288	41.5582848	1	0.0377
-109.4137497	36.4943047	43.5	0.0377
-107.8949966	39.106945	147.5	0.0377
-107.5394974	37.9356995	39	0.0377
-108.2319412	37.6844444	93.5	0.0377
-109.9877777	37.6049995	183	0.0377
-109.7913895	34.2808342	7.5	0.0377
-108.8613892	36.0147209	49.5	0.0377
-109.1719437	37.7786102	7.5	0.0377
-110.5504684	41.1436653	50	0.0376
-107.9444427	38.5155563	15	0.0376
-105.8705521	39.9288902	2	0.0376
-108.9691696	34.9741669	119	0.0376
-112.0849991	36.2975006	26.5	0.0376
-111.2491684	39.6555557	57	0.0376
-107.0506439	40.2999725	6.5	0.0376
-108.4813919	37.1586113	99	0.0376
-110.4866638	41.1869431	86.5	0.0376
-107.3125	36.3872223	11.5	0.0376
-108.5866699	36.2147217	4	0.0376
-107.3655548	36.3549995	28	0.0376
-110.5402756	41.5374985	4	0.0376
-106.9986115	36.9111099	14	0.0376
-109.308609	39.4897232	35.5	0.0376
-108.7902756	38.2147217	27	0.0376
-108.1033531	38.6761847	19.5	0.0376
-111.5912857	35.5700264	61	0.0376
-111.2874298	39.6191254	25	0.0376
-110.6533356	35.5811119	47	0.0376
-111.6672211	38.1427765	64	0.0376
-109.7913895	34.2808342	29	0.0375
-109.2266693	41.0666656	120	0.0375
-112.1880569	35.4980545	2.5	0.0375
-109.5822222	40.4327778	101.5	0.0375
-113.3397217	36.9911118	65	0.0375
-114.3722229	37.8830185	7.5	0.0375
-111.5354767	38.159977	78	0.0375
-107.0506439	40.2999725	30	0.0375
-107.3655548	36.3549995	10	0.0375
-106.7794418	40.4627762	87.5	0.0375
-108.8183333	39.3927778	25.5	0.0375
-108.3019409	38.146389	63.5	0.0375
-114.9655838	39.149662	120.5	0.0375
-108.8375015	35.1583328	87	0.0375
-107.480835	39.0055542	147.5	0.0375
-107.6351089	40.4358025	55.5	0.0375
-115.2008972	36.6580734	43	0.0374
-109.3327789	38.321167	79	0.0374
-110.9916687	38.9000015	43	0.0374
-110.719696	41.3633347	4	0.0374
-107.7741699	37.8511124	10	0.0374
-108.8730556	37.0911111	34	0.0374
-107.0720291	40.3394165	4	0.0374
-112.8150024	36.6824989	98	0.0374
-106.4225006	40.2941666	20.5	0.0374
-106.5668869	38.7572212	86.5	0.0374
-114.1441667	36.4277778	2	0.0374
-108.8894424	37.5038872	194	0.0374
-109.9400024	37.1088905	2	0.0374
-109.7405014	43.000473	9	0.0374
-108.2655563	38.0763893	15	0.0374
-109.5575	39.7761111	27	0.0374
-108.7902756	38.2147217	61	0.0374
-108.2786111	38.8655556	14	0.0374
-107.9525978	38.5864092	11.5	0.0374
-114.5838852	37.3375015	35.5	0.0374
-107.7277756	37.8499985	58.5	0.0374
-106.5555573	38.9172211	15	0.0374
-108.0096287	38.7417675	9	0.0374
-115.086586	36.3550377	2	0.0373
-108.6469421	40.8886108	24.5	0.0373
-106.4225006	40.2941666	6.5	0.0373
-114.2805557	36.6819458	127.5	0.0373
-108.6452789	35.2119446	34.5	0.0373
-108.8972244	35.4930573	13	0.0373
-109.6907398	38.8162041	33.5	0.0373
-111.7446976	35.2676659	10	0.0373
-107.8326111	40.2335815	103	0.0373
-108.7902756	38.2147217	13	0.0373
-111.6672211	38.1427765	14	0.0373
-109.5669479	42.4683342	87	0.0373
-107.3150024	40.1286125	14	0.0373
-109.7913895	34.2808342	15	0.0373
-110.480278	41.877224	0	0.0373
-106.8977814	40.0422211	5	0.0373
-109.8180542	38.8272209	19	0.0373
-115.6243333	36.2988333	86	0.0372
-108.3008347	40.8780556	69.5	0.0372
-107.7388916	37.5013885	97.5	0.0372
-109.0374985	38.6800003	27.5	0.0372
-109.4683304	39.3619461	34	0.0372
-113.9524994	37.3022232	29.5	0.0372
-108.7983322	39.5111122	289.5	0.0372
-108.0758362	36.6866684	30	0.0372
-114.2903366	36.7424736	3	0.0372
-113.2344437	36.4116669	13	0.0372
-110.3202744	35.7849998	13	0.0372
-108.6125	36.5236111	10	0.0372
-111.5295563	35.5431404	18.5	0.0371
-106.4749756	38.8054733	106.5	0.0371
-105.8847656	39.9174843	108.5	0.0371
-108.8183333	39.3927778	42	0.0371
-107.8840103	38.5134392	6.5	0.0371
-108.7244415	38.1197205	9	0.0371
-107.8780594	39.123333	137	0.0371
-107.8209457	40.2544136	31	0.0371
-107.8730545	37.8711128	30	0.0371
-109.308609	39.4897232	5	0.0371
-106.6169434	39.7652779	29	0.0371
-108.2249985	37.9247208	95	0.0371
-107.6351089	40.4358025	12.5	0.0371
-111.0680542	39.1727791	33	0.0371
-105.8459702	40.3979721	7	0.0371
-107.75	37.5333328	70	0.0371
-108.5730591	37.7116661	94.5	0.0371
-108.3019409	38.146389	15	0.0371
-107.4008331	36.2861099	25.5	0.0371
-110.1627808	39.0183334	75	0.0371
-110.2641678	41.9016685	0	0.0371
-108.6938858	37.6755562	138	0.0371
-107.359726	36.4891663	133	0.0371
-109.7405014	43.000473	19	0.0371
-107.8744431	39.1022224	17	0.0371
-108.9691696	34.9741669	138	0.0371
-110.8068314	41.3241959	5	0.0371
-112.8150024	36.6824989	61	0.037
-110.3202744	35.7849998	94	0.037
-111.1039429	37.8663597	6	0.037
-106.1978302	39.3803482	21.5	0.037
-109.9944458	40.8583336	5	0.037
-107.8793962	39.0443824	57.5	0.037
-110.3351669	40.1835823	41.5	0.037
-113.2344437	36.4116669	4	0.037
-107.5411148	40.6997223	17.5	0.037
-108.3019409	38.146389	93	0.037
-115.1627731	36.5168571	16.5	0.037
-114.3722229	37.8830185	2.5	0.037
-107.8949966	39.106945	120	0.037
-107.8320541	40.3155251	20	0.037
-110.480278	41.877224	125	0.037
-110.171196	41.3158073	18	0.037
-113.2344437	36.4116669	29.5	0.037
-111.0710297	38.9424667	37.5	0.037
-107.1738892	36.4361115	24	0.037
-113.3111115	36.9944458	63.5	0.037
-110.3466644	42.7122231	23.5	0.037
-109.8011093	42.7177773	145	0.037
-108.9691696	34.9741669	30.5	0.037
-110.6252747	40.4333344	30.5	0.0369
-113.9524994	37.3022232	15	0.0369
-108.9691696	35.0011101	2.5	0.0369
-110.7513885	39.1222229	2.5	0.0369
-106.7602768	39.1811104	100.5	0.0369
-106.5555573	38.9172211	5.5	0.0369
-111.5796204	35.6064148	27.5	0.0369
-107.2266693	36.2224998	142	0.0369
-107.8949966	39.106945	89.5	0.0369
-109.4137497	36.4943047	91.5	0.0369
-112.1020203	37.0692177	36	0.0369
-107.2880554	39.1199989	16.5	0.0369
-106.2513885	39.4883347	125	0.0369
-110.7833328	39.1583328	40.5	0.0369
-108.8130556	39.3666667	124	0.0369
-107.4041672	38.6427765	118.5	0.0369
-109.5886078	42.769165	26.5	0.0369
-109.9672241	34.1619453	2.5	0.0368
-109.0374985	38.6800003	12.5	0.0368
-107.8333359	37.6569443	35.5	0.0368
-108.6730556	36.7038889	4	0.0368
-111.6940002	38.1100006	16	0.0368
-108.7713852	34.4602776	70	0.0368
-110.51	42.8205556	33	0.0368
-109.8874969	40.9033318	16.5	0.0368
-107.2574997	36.1536102	2.5	0.0368
-114.5838852	37.3375015	11.5	0.0368
-106.2480545	39.497776	38	0.0368
-110.5257361	42.7432028	51	0.0368
-110.3883362	34.3680573	45.5	0.0367
-106.8977814	40.0422211	22.5	0.0367
-111.3568528	39.1323194	103.5	0.0367
-107.9727936	38.6132965	5	0.0367
-108.8730556	37.0911111	63.5	0.0367
-107.75	37.5333328	96.5	0.0367
-109.6907398	38.8162041	52.5	0.0367
-108.8586111	39.2375	121.5	0.0367
-110.0818863	43.369751	180	0.0367
-109.9069444	37.4019444	125	0.0367
-105.8459702	40.3979721	20	0.0367
-109.4683304	39.3619461	76	0.0367
-115.1322403	37.3155251	51	0.0367
-111.2127762	39.6802788	118.5	0.0367
-111.6940002	38.1100006	32	0.0367
-111.3916702	34.998333	1.5	0.0367
-108.2005539	37.6502762	127	0.0367
-107.8744431	39.1022224	133	0.0367
-115.2638889	35.9913889	12.5	0.0367
-109.29953	41.7160568	136	0.0367
-108.3309555	39.9469147	5	0.0367
-105.8486099	40.3044434	21.5	0.0366
-108.0905533	37.9452782	0.5	0.0366
-107.9822235	38.4180565	54.5	0.0366
-106.7358322	38.4927788	5	0.0366
-109.9649963	40.9061127	5	0.0366
-108.797226	36.6091652	34	0.0366
-110.5131972	42.761525	48.5	0.0366
-107.8744431	39.1022224	66.5	0.0366
-111.2491684	39.6555557	90.5	0.0366
-107.9822235	38.4180565	127	0.0366
-105.8638916	40.3483315	29	0.0366
-111.2874298	39.6191254	5	0.0366
-114.3722229	37.8830185	21.5	0.0366
-108.8666687	36.0208321	136	0.0366
-111.4899979	35.5675011	10	0.0366
-106.483696	38.7161674	124.5	0.0366
-111.5796204	35.6064148	47.5	0.0366
-110.0611115	43.0325012	10	0.0366
-109.308609	39.4897232	135.5	0.0366
-112.8150024	36.6824989	2.5	0.0366
-109.2916306	38.4816611	98	0.0366
-112.1016541	37.0716896	16	0.0366
-109.2669444	39.4583333	114.5	0.0365
-109.9372253	40.8916664	133.5	0.0365
-107.4691696	38.669445	89.5	0.0365
-107.8209457	40.2544136	7.5	0.0365
-109.5669479	42.4683342	71	0.0365
-108.8730556	37.0911111	101.5	0.0365
-108.2319412	37.6844444	50	0.0365
-111.0680542	39.1727791	67.5	0.0365
-107.6324997	38.9822235	138	0.0365
-107.4780579	41.2297211	35	0.0365
-109.101387	41.5897217	25.5	0.0365
-114.4577789	37.4586105	109	0.0365
-107.4041672	38.6427765	6.5	0.0365
-115.182518	38.7707748	4	0.0365
-108.6416702	35.5994453	47	0.0365
-109.9069444	37.4019444	9	0.0365
-111.2783356	34.4941673	109	0.0365
-109.7405014	43.000473	2.5	0.0365
-108.9622192	37.1427765	10	0.0365
-110.1483307	35.8188896	53.5	0.0364
-115.0772324	37.2121925	7.5	0.0364
-110.1288889	38.7130556	12.5	0.0364
-107.8326111	40.2335815	7.5	0.0364
-108.0538864	38.3744431	15	0.0364
-115.6953333	36.3157167	8	0.0364
-106.4749756	38.8054733	139.5	0.0364
-108.0461121	39.0258331	46.5	0.0364
-108.5398026	34.9042282	2.5	0.0364
-110.0325012	34.6688881	109	0.0364
-107.9891667	38.6669444	5	0.0364
-109.0374985	38.6800003	7.5	0.0364
-108.2319412	37.6844444	10	0.0364
-109.4137497	36.4943047	6.5	0.0364
-108.8294449	37.0991669	16.5	0.0364
-108.0905533	37.9452782	16.5	0.0364
-107.4058304	36.2883339	9	0.0364
-106.422226	40.2936096	69.5	0.0364
-108.2319412	37.6844444	27	0.0364
-109.5822222	40.4327778	142.5	0.0364
-109.5247192	40.398613	57.5	0.0364
-108.8183333	39.3927778	83	0.0364
-108.797226	36.6091652	4	0.0364
-107.3150024	40.1286125	5	0.0364
-107.8955154	38.4757996	8	0.0364
-108.797226	36.6091652	16.5	0.0364
-111.5183868	34.941555	47	0.0364
-108.6469421	40.8886108	9	0.0364
-109.29953	41.7160568	5	0.0364
-107.8949966	39.106945	22.5	0.0364
-107.5408325	40.6997223	63.5	0.0363
-110.1409988	38.4669991	5	0.0363
-109.308609	39.4897232	84	0.0363
-106.422226	40.2936096	16.5	0.0363
-108.7983322	39.5111122	217	0.0363
-108.1203918	39.6246986	7.5	0.0363
-108.3933334	37.2383347	78.5	0.0363
-111.7036133	38.0813904	80	0.0363
-109.585556	42.5536118	2.5	0.0363
-106.0672226	39.4324989	116.5	0.0363
-109.8045528	41.4466556	67	0.0363
-113.9524994	37.3022232	6	0.0363
-108.2277756	37.3291664	129.5	0.0363
-106.5668869	38.7572212	157.5	0.0363
-110.6305542	38.8916664	4	0.0363
-111.9858322	36.2347221	72	0.0363
-110.2619476	41.2430573	5	0.0363
-111.4899979	35.5675011	2.5	0.0363
-112.2008362	35.6355553	17.5	0.0363
-110.0611115	43.0325012	34.5	0.0363
-110.3202744	35.7849998	30.5	0.0362
-108.797226	36.6091652	58.5	0.0362
-115.5055556	36.2716667	28.5	0.0362
-110.6252747	40.4333344	7.5	0.0362
-110.1029861	41.3051917	69.5	0.0362
-107.6163864	38.9852791	78	0.0362
-108.7713852	34.4602776	108	0.0362
-115.6321111	36.2949167	10	0.0362
-110.5163889	42.6216667	37	0.0362
-107.8326111	40.2335815	23	0.0362
-109.9063873	42.605835	2.5	0.0362
-112.8150024	36.6824989	121	0.0362
-107.9359861	38.5794927	11.5	0.0362
-108.9691696	34.9741669	80	0.0362
-110.1131363	41.5707779	5	0.0362
-108.9272232	35.8827782	152.5	0.0362
-108.1886139	37.480278	57	0.0362
-107.7242737	40.152195	71	0.0362
-108.9691696	34.9741669	71	0.0362
-109.2669444	39.4583333	142.5	0.0362
-111.6940002	38.1100006	7	0.0362
-113.0361099	37.3813896	44.5	0.0362
-105.8880539	39.8955574	41.5	0.0362
-111.2638855	39.5780563	87.5	0.0362
-111.7446976	35.2676659	109.5	0.0361
-106.2480545	39.497776	7.5	0.0361
-110.0611115	43.0325012	61	0.0361
-108.4813919	37.1586113	2.5	0.0361
-107.7242737	40.152195	36.5	0.0361
